"No.","Time","Source","Destination","Protocol","Length","Info"
"4974","43.547447058","fe80::18cc:1a5:3745:cd01","ff02::fb","MDNS","267","Standard query 0x0000 PTR _rdlink._tcp.local, ""QM"" question PTR _companion-link._tcp.local, ""QM"" question PTR MacBook Air de Paul._companion-link._tcp.local PTR MacBook Pro M3 pro._companion-link._tcp.local PTR MacBook Pro de C\303\251dric._companion-link._tcp.local PTR Ordinateur portable de Dylan._companion-link._tcp.local"
"4975","43.552290424","87.27.143.171","10.74.18.53","TCP","54","7445  >  80 [SYN] Seq=0 Win=512 Len=0"
"4976","43.562442299","57.205.222.97","10.74.18.53","TCP","54","7446  >  80 [SYN] Seq=0 Win=512 Len=0"
"4977","43.572597732","134.27.193.222","10.74.18.53","TCP","54","7447  >  80 [SYN] Seq=0 Win=512 Len=0"
"4978","43.582754048","2.96.248.206","10.74.18.53","TCP","54","7448  >  80 [SYN] Seq=0 Win=512 Len=0"
"4979","43.592907686","50.7.103.145","10.74.18.53","TCP","54","7449  >  80 [SYN] Seq=0 Win=512 Len=0"
"4980","43.603060529","9.97.28.121","10.74.18.53","TCP","54","7450  >  80 [SYN] Seq=0 Win=512 Len=0"
"4981","43.613218371","96.16.35.122","10.74.18.53","TCP","54","7451  >  80 [SYN] Seq=0 Win=512 Len=0"
"4982","43.623357414","243.3.97.72","10.74.18.53","TCP","54","7452  >  80 [SYN] Seq=0 Win=512 Len=0"
"4983","43.633601805","169.240.132.89","10.74.18.53","TCP","54","7453  >  80 [SYN] Seq=0 Win=512 Len=0"
"4984","43.643705597","150.3.21.155","10.74.18.53","TCP","54","7454  >  80 [SYN] Seq=0 Win=512 Len=0"
"4985","43.653868354","63.72.181.243","10.74.18.53","TCP","54","7455  >  80 [SYN] Seq=0 Win=512 Len=0"
"4986","43.663966376","50.248.122.214","10.74.18.53","TCP","54","7456  >  80 [SYN] Seq=0 Win=512 Len=0"
"4987","43.674127719","113.182.179.72","10.74.18.53","TCP","54","7457  >  80 [SYN] Seq=0 Win=512 Len=0"
"4988","43.680512986","ProxmoxServe_2a:da:19","Broadcast","ARP","60","Who has 10.74.16.28? Tell 10.74.16.1"
"4989","43.684296908","159.137.87.35","10.74.18.53","TCP","54","7458  >  80 [SYN] Seq=0 Win=512 Len=0"
"4990","43.694425986","124.120.74.182","10.74.18.53","TCP","54","7459  >  80 [SYN] Seq=0 Win=512 Len=0"
"4991","43.704584946","230.35.97.196","10.74.18.53","TCP","54","7460  >  80 [SYN] Seq=0 Win=512 Len=0"
"4992","43.714744150","89.44.128.182","10.74.18.53","TCP","54","7461  >  80 [SYN] Seq=0 Win=512 Len=0"
"4993","43.724899342","140.89.134.160","10.74.18.53","TCP","54","7462  >  80 [SYN] Seq=0 Win=512 Len=0"
"4994","43.735058269","72.103.179.39","10.74.18.53","TCP","54","7463  >  80 [SYN] Seq=0 Win=512 Len=0"
"4995","43.745225499","206.192.155.98","10.74.18.53","TCP","54","7464  >  80 [SYN] Seq=0 Win=512 Len=0"
"4996","43.755388527","26.54.3.89","10.74.18.53","TCP","54","7465  >  80 [SYN] Seq=0 Win=512 Len=0"
"4997","43.765566880","12.10.94.196","10.74.18.53","TCP","54","7466  >  80 [SYN] Seq=0 Win=512 Len=0"
"4998","43.775658471","217.35.175.253","10.74.18.53","TCP","54","7467  >  80 [SYN] Seq=0 Win=512 Len=0"
"4999","43.785819964","171.213.73.122","10.74.18.53","TCP","54","7468  >  80 [SYN] Seq=0 Win=512 Len=0"
"5000","43.795918075","45.3.150.209","10.74.18.53","TCP","54","7469  >  80 [SYN] Seq=0 Win=512 Len=0"
"5001","43.801340624","ProxmoxServe_2a:da:19","Broadcast","ARP","60","Who has 10.74.16.26? Tell 10.74.16.1"
"5002","43.806081915","41.72.163.2","10.74.18.53","TCP","54","7470  >  80 [SYN] Seq=0 Win=512 Len=0"
"5003","43.816242563","142.30.187.23","10.74.18.53","TCP","54","7471  >  80 [SYN] Seq=0 Win=512 Len=0"
"5004","43.826399364","130.64.218.54","10.74.18.53","TCP","54","7472  >  80 [SYN] Seq=0 Win=512 Len=0"
"5005","43.836567398","70.89.181.140","10.74.18.53","TCP","54","7473  >  80 [SYN] Seq=0 Win=512 Len=0"
"5006","43.846729235","19.182.163.41","10.74.18.53","TCP","54","7474  >  80 [SYN] Seq=0 Win=512 Len=0"
"5007","43.856888752","70.162.74.143","10.74.18.53","TCP","54","7475  >  80 [SYN] Seq=0 Win=512 Len=0"
"5008","43.867050465","159.211.206.23","10.74.18.53","TCP","54","7476  >  80 [SYN] Seq=0 Win=512 Len=0"
"5009","43.877210737","161.110.165.80","10.74.18.53","TCP","54","7477  >  80 [SYN] Seq=0 Win=512 Len=0"
"5010","43.887370128","73.194.139.94","10.74.18.53","TCP","54","7478  >  80 [SYN] Seq=0 Win=512 Len=0"
"5011","43.897546261","193.182.41.93","10.74.18.53","TCP","54","7479  >  80 [SYN] Seq=0 Win=512 Len=0"
"5012","43.907644553","80.28.103.173","10.74.18.53","TCP","54","7480  >  80 [SYN] Seq=0 Win=512 Len=0"
"5013","43.915392767","ProxmoxServe_2a:da:19","Broadcast","ARP","60","Who has 10.74.16.24? Tell 10.74.16.1"
"5014","43.917804221","23.240.248.54","10.74.18.53","TCP","54","7481  >  80 [SYN] Seq=0 Win=512 Len=0"
"5015","43.927909548","124.28.183.202","10.74.18.53","TCP","54","7482  >  80 [SYN] Seq=0 Win=512 Len=0"
"5016","43.938075453","29.193.166.72","10.74.18.53","TCP","54","7483  >  80 [SYN] Seq=0 Win=512 Len=0"
"5017","43.948253419","102.34.47.129","10.74.18.53","TCP","54","7484  >  80 [SYN] Seq=0 Win=512 Len=0"
"5018","43.958412602","48.89.45.55","10.74.18.53","TCP","54","7485  >  80 [SYN] Seq=0 Win=512 Len=0"
"5019","43.968569503","72.122.193.181","10.74.18.53","TCP","54","7486  >  80 [SYN] Seq=0 Win=512 Len=0"
"5020","43.978725619","122.190.3.35","10.74.18.53","TCP","54","7487  >  80 [SYN] Seq=0 Win=512 Len=0"
"5021","43.979187838","fe80::1cc3:f47b:8978:f5fd","ff02::1:fff0:be08","ICMPv6","86","Neighbor Solicitation for fe80::10b2:6cc8:56f0:be08 from 2e:dc:9c:6d:d0:56"
"5022","43.988847023","220.40.248.19","10.74.18.53","TCP","54","7488  >  80 [SYN] Seq=0 Win=512 Len=0"
"5023","43.999008032","91.255.20.197","10.74.18.53","TCP","54","7489  >  80 [SYN] Seq=0 Win=512 Len=0"
"5024","44.009172966","21.132.179.35","10.74.18.53","TCP","54","7490  >  80 [SYN] Seq=0 Win=512 Len=0"
"5025","44.019324513","133.97.220.76","10.74.18.53","TCP","54","7491  >  80 [SYN] Seq=0 Win=512 Len=0"
"5026","44.029499826","97.218.228.213","10.74.18.53","TCP","54","7492  >  80 [SYN] Seq=0 Win=512 Len=0"
"5027","44.039621659","98.169.169.72","10.74.18.53","TCP","54","7493  >  80 [SYN] Seq=0 Win=512 Len=0"
"5028","44.046838881","ProxmoxServe_2a:da:19","Broadcast","ARP","60","Who has 10.74.16.27? Tell 10.74.16.1"
"5029","44.049821947","37.20.50.197","10.74.18.53","TCP","54","7494  >  80 [SYN] Seq=0 Win=512 Len=0"
"5030","44.059931322","74.209.112.20","10.74.18.53","TCP","54","7495  >  80 [SYN] Seq=0 Win=512 Len=0"
"5031","44.070094355","196.205.48.41","10.74.18.53","TCP","54","7496  >  80 [SYN] Seq=0 Win=512 Len=0"
"5032","44.078540991","Cisco_e4:78:c3","PVST+","STP","64","Conf. TC + Root = 32768/16/2c:33:11:e4:78:c0  Cost = 0  Port = 0x8004"
"5033","44.080195527","175.50.243.233","10.74.18.53","TCP","54","7497  >  80 [SYN] Seq=0 Win=512 Len=0"
"5034","44.090376576","125.78.47.211","10.74.18.53","TCP","54","7498  >  80 [SYN] Seq=0 Win=512 Len=0"
"5035","44.100545197","97.165.89.157","10.74.18.53","TCP","54","7499  >  80 [SYN] Seq=0 Win=512 Len=0"
"5036","44.110711152","248.113.45.22","10.74.18.53","TCP","54","7500  >  80 [SYN] Seq=0 Win=512 Len=0"
"5037","44.120831750","67.243.3.23","10.74.18.53","TCP","54","7501  >  80 [SYN] Seq=0 Win=512 Len=0"
"5038","44.130958656","156.28.144.206","10.74.18.53","TCP","54","7502  >  80 [SYN] Seq=0 Win=512 Len=0"
"5039","44.141079181","234.234.35.110","10.74.18.53","TCP","54","7503  >  80 [SYN] Seq=0 Win=512 Len=0"
"5040","44.151212544","35.35.132.70","10.74.18.53","TCP","54","7504  >  80 [SYN] Seq=0 Win=512 Len=0"
"5041","44.161367870","141.89.220.221","10.74.18.53","TCP","54","7505  >  80 [SYN] Seq=0 Win=512 Len=0"
"5042","44.161809901","10.74.16.167","224.0.0.251","MDNS","247","Standard query 0x0000 PTR _rdlink._tcp.local, ""QM"" question PTR _companion-link._tcp.local, ""QM"" question PTR MacBook Pro M3 pro._companion-link._tcp.local PTR MacBook Pro de C\303\251dric._companion-link._tcp.local PTR MacBook Air de Paul._companion-link._tcp.local PTR Ordinateur portable de Dylan._companion-link._tcp.local"
"5043","44.162432846","fe80::878:b96e:6116:fbc","ff02::fb","MDNS","267","Standard query 0x0000 PTR _rdlink._tcp.local, ""QM"" question PTR _companion-link._tcp.local, ""QM"" question PTR MacBook Pro M3 pro._companion-link._tcp.local PTR MacBook Pro de C\303\251dric._companion-link._tcp.local PTR MacBook Air de Paul._companion-link._tcp.local PTR Ordinateur portable de Dylan._companion-link._tcp.local"
"5044","44.171638821","80.50.96.210","10.74.18.53","TCP","54","7506  >  80 [SYN] Seq=0 Win=512 Len=0"
"5045","44.181787684","107.30.203.102","10.74.18.53","TCP","54","7507  >  80 [SYN] Seq=0 Win=512 Len=0"
"5046","44.191895614","153.139.80.41","10.74.18.53","TCP","54","7508  >  80 [SYN] Seq=0 Win=512 Len=0"
"5047","44.202053625","67.57.169.155","10.74.18.53","TCP","54","7509  >  80 [SYN] Seq=0 Win=512 Len=0"
"5048","44.212153437","9.224.72.41","10.74.18.53","TCP","54","7510  >  80 [SYN] Seq=0 Win=512 Len=0"
"5049","44.222306586","55.179.74.89","10.74.18.53","TCP","54","7511  >  80 [SYN] Seq=0 Win=512 Len=0"
"5050","44.227818156","de:4f:d0:0e:0f:c3","Broadcast","ARP","60","Who has 10.74.16.152? Tell 10.74.16.174"
"5051","44.232464819","162.100.144.70","10.74.18.53","TCP","54","7512  >  80 [SYN] Seq=0 Win=512 Len=0"
"5052","44.242645798","3.143.197.253","10.74.18.53","TCP","54","7513  >  80 [SYN] Seq=0 Win=512 Len=0"
"5053","44.252767575","147.16.141.94","10.74.18.53","TCP","54","7514  >  80 [SYN] Seq=0 Win=512 Len=0"
"5054","44.262921488","150.41.248.188","10.74.18.53","TCP","54","7515  >  80 [SYN] Seq=0 Win=512 Len=0"
"5055","44.273075443","134.175.129.220","10.74.18.53","TCP","54","7516  >  80 [SYN] Seq=0 Win=512 Len=0"
"5056","44.283230885","113.27.100.240","10.74.18.53","TCP","54","7517  >  80 [SYN] Seq=0 Win=512 Len=0"
"5057","44.293389155","213.26.154.21","10.74.18.53","TCP","54","7518  >  80 [SYN] Seq=0 Win=512 Len=0"
"5058","44.303587037","182.233.30.181","10.74.18.53","TCP","54","7519  >  80 [SYN] Seq=0 Win=512 Len=0"
"5059","44.313749544","149.22.197.129","10.74.18.53","TCP","54","7520  >  80 [SYN] Seq=0 Win=512 Len=0"
"5060","44.323856260","109.1.3.72","10.74.18.53","TCP","54","7521  >  80 [SYN] Seq=0 Win=512 Len=0"
"5061","44.325509555","ProxmoxServe_69:bd:fe","Broadcast","ARP","60","Who has 10.74.16.2? Tell 10.74.16.50"
"5062","44.334012450","9.182.20.20","10.74.18.53","TCP","54","7522  >  80 [SYN] Seq=0 Win=512 Len=0"
"5063","44.344151123","157.23.182.251","10.74.18.53","TCP","54","7523  >  80 [SYN] Seq=0 Win=512 Len=0"
"5064","44.354294582","150.54.87.128","10.74.18.53","TCP","54","7524  >  80 [SYN] Seq=0 Win=512 Len=0"
"5065","44.364448742","190.253.255.240","10.74.18.53","TCP","54","7525  >  80 [SYN] Seq=0 Win=512 Len=0"
"5066","44.374606835","230.19.142.155","10.74.18.53","TCP","54","7526  >  80 [SYN] Seq=0 Win=512 Len=0"
"5067","44.384726976","20.218.89.3","10.74.18.53","TCP","54","7527  >  80 [SYN] Seq=0 Win=512 Len=0"
"5068","44.394884057","130.124.29.253","10.74.18.53","TCP","54","7528  >  80 [SYN] Seq=0 Win=512 Len=0"
"5069","44.405043665","50.12.117.44","10.74.18.53","TCP","54","7529  >  80 [SYN] Seq=0 Win=512 Len=0"
"5070","44.415200212","74.35.128.243","10.74.18.53","TCP","54","7530  >  80 [SYN] Seq=0 Win=512 Len=0"
"5071","44.425358551","3.89.54.73","10.74.18.53","TCP","54","7531  >  80 [SYN] Seq=0 Win=512 Len=0"
"5072","44.435616053","121.184.97.203","10.74.18.53","TCP","54","7532  >  80 [SYN] Seq=0 Win=512 Len=0"
"5073","44.445779552","222.98.23.41","10.74.18.53","TCP","54","7533  >  80 [SYN] Seq=0 Win=512 Len=0"
"5074","44.455880828","240.205.5.16","10.74.18.53","TCP","54","7534  >  80 [SYN] Seq=0 Win=512 Len=0"
"5075","44.458587893","10.74.17.12","239.255.255.250","SSDP","212","M-SEARCH * HTTP/1.1 "
"5076","44.466049953","194.182.3.182","10.74.18.53","TCP","54","7535  >  80 [SYN] Seq=0 Win=512 Len=0"
"5077","44.476169681","243.44.119.124","10.74.18.53","TCP","54","7536  >  80 [SYN] Seq=0 Win=512 Len=0"
"5078","44.486309024","26.124.144.70","10.74.18.53","TCP","54","7537  >  80 [SYN] Seq=0 Win=512 Len=0"
"5079","44.496460396","37.29.50.67","10.74.18.53","TCP","54","7538  >  80 [SYN] Seq=0 Win=512 Len=0"
"5080","44.506610188","222.107.35.121","10.74.18.53","TCP","54","7539  >  80 [SYN] Seq=0 Win=512 Len=0"
"5081","44.516732839","96.41.217.22","10.74.18.53","TCP","54","7540  >  80 [SYN] Seq=0 Win=512 Len=0"
"5082","44.526861997","124.159.124.141","10.74.18.53","TCP","54","7541  >  80 [SYN] Seq=0 Win=512 Len=0"
"5083","44.536988269","113.144.107.126","10.74.18.53","TCP","54","7542  >  80 [SYN] Seq=0 Win=512 Len=0"
"5084","44.547139767","243.16.102.125","10.74.18.53","TCP","54","7543  >  80 [SYN] Seq=0 Win=512 Len=0"
"5085","44.557277802","90.188.60.139","10.74.18.53","TCP","54","7544  >  80 [SYN] Seq=0 Win=512 Len=0"
"5086","44.567552278","184.50.122.255","10.74.18.53","TCP","54","7545  >  80 [SYN] Seq=0 Win=512 Len=0"
"5087","44.577706873","90.28.94.169","10.74.18.53","TCP","54","7546  >  80 [SYN] Seq=0 Win=512 Len=0"
"5088","44.587804114","134.214.155.255","10.74.18.53","TCP","54","7547  >  80 [SYN] Seq=0 Win=512 Len=0"
"5089","44.597968269","153.231.196.121","10.74.18.53","TCP","54","7548  >  80 [SYN] Seq=0 Win=512 Len=0"
"5090","44.608072530","222.132.51.100","10.74.18.53","TCP","54","7549  >  80 [SYN] Seq=0 Win=512 Len=0"
"5091","44.618233596","9.20.251.218","10.74.18.53","TCP","54","7550  >  80 [SYN] Seq=0 Win=512 Len=0"
"5092","44.628394877","91.119.206.194","10.74.18.53","TCP","54","7551  >  80 [SYN] Seq=0 Win=512 Len=0"
"5093","44.638574309","97.143.102.97","10.74.18.53","TCP","54","7552  >  80 [SYN] Seq=0 Win=512 Len=0"
"5094","44.648699596","242.150.214.5","10.74.18.53","TCP","54","7553  >  80 [SYN] Seq=0 Win=512 Len=0"
"5095","44.658870206","87.7.89.187","10.74.18.53","TCP","54","7554  >  80 [SYN] Seq=0 Win=512 Len=0"
"5096","44.668996971","197.149.182.124","10.74.18.53","TCP","54","7555  >  80 [SYN] Seq=0 Win=512 Len=0"
"5097","44.679163087","125.163.231.97","10.74.18.53","TCP","54","7556  >  80 [SYN] Seq=0 Win=512 Len=0"
"5098","44.689320959","23.182.221.60","10.74.18.53","TCP","54","7557  >  80 [SYN] Seq=0 Win=512 Len=0"
"5099","44.699450118","133.150.89.69","10.74.18.53","TCP","54","7558  >  80 [SYN] Seq=0 Win=512 Len=0"
"5100","44.709609278","73.125.40.212","10.74.18.53","TCP","54","7559  >  80 [SYN] Seq=0 Win=512 Len=0"
"5101","44.719707464","98.30.50.119","10.74.18.53","TCP","54","7560  >  80 [SYN] Seq=0 Win=512 Len=0"
"5102","44.729848355","70.194.222.210","10.74.18.53","TCP","54","7561  >  80 [SYN] Seq=0 Win=512 Len=0"
"5103","44.739953622","20.107.197.124","10.74.18.53","TCP","54","7562  >  80 [SYN] Seq=0 Win=512 Len=0"
"5104","44.750078229","61.150.217.160","10.74.18.53","TCP","54","7563  >  80 [SYN] Seq=0 Win=512 Len=0"
"5105","44.760181654","218.162.26.225","10.74.18.53","TCP","54","7564  >  80 [SYN] Seq=0 Win=512 Len=0"
"5106","44.770349077","63.163.64.251","10.74.18.53","TCP","54","7565  >  80 [SYN] Seq=0 Win=512 Len=0"
"5107","44.780527527","109.231.70.212","10.74.18.53","TCP","54","7566  >  80 [SYN] Seq=0 Win=512 Len=0"
"5108","44.790691836","125.67.233.10","10.74.18.53","TCP","54","7567  >  80 [SYN] Seq=0 Win=512 Len=0"
"5109","44.800815648","171.161.80.3","10.74.18.53","TCP","54","7568  >  80 [SYN] Seq=0 Win=512 Len=0"
"5110","44.810988171","102.40.35.26","10.74.18.53","TCP","54","7569  >  80 [SYN] Seq=0 Win=512 Len=0"
"5111","44.821149057","80.35.3.171","10.74.18.53","TCP","54","7570  >  80 [SYN] Seq=0 Win=512 Len=0"
"5112","44.831310119","197.142.147.2","10.74.18.53","TCP","54","7571  >  80 [SYN] Seq=0 Win=512 Len=0"
"5113","44.841468342","234.74.41.22","10.74.18.53","TCP","54","7572  >  80 [SYN] Seq=0 Win=512 Len=0"
"5114","44.851717694","140.35.16.144","10.74.18.53","TCP","54","7573  >  80 [SYN] Seq=0 Win=512 Len=0"
"5115","44.861888439","192.80.218.51","10.74.18.53","TCP","54","7574  >  80 [SYN] Seq=0 Win=512 Len=0"
"5116","44.872040093","84.126.28.94","10.74.18.53","TCP","54","7575  >  80 [SYN] Seq=0 Win=512 Len=0"
"5117","44.882197558","171.179.202.248","10.74.18.53","TCP","54","7576  >  80 [SYN] Seq=0 Win=512 Len=0"
"5118","44.884500710","10.74.16.188","224.0.0.251","MDNS","247","Standard query 0x0000 PTR _companion-link._tcp.local, ""QM"" question PTR _rdlink._tcp.local, ""QM"" question PTR Ordinateur portable de Dylan._companion-link._tcp.local PTR MacBook Pro M3 pro._companion-link._tcp.local PTR MacBook Air de Paul._companion-link._tcp.local PTR MacBook Pro de C\303\251dric._companion-link._tcp.local"
"5119","44.885143104","fe80::1c48:d4ed:2cc4:cec6","ff02::fb","MDNS","267","Standard query 0x0000 PTR _companion-link._tcp.local, ""QM"" question PTR _rdlink._tcp.local, ""QM"" question PTR Ordinateur portable de Dylan._companion-link._tcp.local PTR MacBook Pro M3 pro._companion-link._tcp.local PTR MacBook Air de Paul._companion-link._tcp.local PTR MacBook Pro de C\303\251dric._companion-link._tcp.local"
"5120","44.892305475","51.220.27.243","10.74.18.53","TCP","54","7577  >  80 [SYN] Seq=0 Win=512 Len=0"
"5121","44.902520291","145.150.35.126","10.74.18.53","TCP","54","7578  >  80 [SYN] Seq=0 Win=512 Len=0"
"5122","44.912634915","30.50.218.34","10.74.18.53","TCP","54","7579  >  80 [SYN] Seq=0 Win=512 Len=0"
"5123","44.922793545","221.54.78.123","10.74.18.53","TCP","54","7580  >  80 [SYN] Seq=0 Win=512 Len=0"
"5124","44.932950770","21.80.57.190","10.74.18.53","TCP","54","7581  >  80 [SYN] Seq=0 Win=512 Len=0"
"5125","44.943115870","41.73.197.20","10.74.18.53","TCP","54","7582  >  80 [SYN] Seq=0 Win=512 Len=0"
"5126","44.953282059","74.40.203.73","10.74.18.53","TCP","54","7583  >  80 [SYN] Seq=0 Win=512 Len=0"
"5127","44.963436397","33.224.97.96","10.74.18.53","TCP","54","7584  >  80 [SYN] Seq=0 Win=512 Len=0"
"5128","44.973690265","73.89.98.70","10.74.18.53","TCP","54","7585  >  80 [SYN] Seq=0 Win=512 Len=0"
"5129","44.983789785","162.94.41.112","10.74.18.53","TCP","54","7586  >  80 [SYN] Seq=0 Win=512 Len=0"
"5130","44.993947520","102.217.63.100","10.74.18.53","TCP","54","7587  >  80 [SYN] Seq=0 Win=512 Len=0"
"5131","45.004049861","51.139.149.225","10.74.18.53","TCP","54","7588  >  80 [SYN] Seq=0 Win=512 Len=0"
"5132","45.014206789","50.54.255.139","10.74.18.53","TCP","54","7589  >  80 [SYN] Seq=0 Win=512 Len=0"
"5133","45.024327216","222.19.23.224","10.74.18.53","TCP","54","7590  >  80 [SYN] Seq=0 Win=512 Len=0"
"5134","45.034516819","248.213.179.228","10.74.18.53","TCP","54","7591  >  80 [SYN] Seq=0 Win=512 Len=0"
"5135","45.044637748","157.175.210.141","10.74.18.53","TCP","54","7592  >  80 [SYN] Seq=0 Win=512 Len=0"
"5136","45.054816161","206.210.55.120","10.74.18.53","TCP","54","7593  >  80 [SYN] Seq=0 Win=512 Len=0"
"5137","45.064937834","119.74.206.181","10.74.18.53","TCP","54","7594  >  80 [SYN] Seq=0 Win=512 Len=0"
"5138","45.075081519","220.133.206.3","10.74.18.53","TCP","54","7595  >  80 [SYN] Seq=0 Win=512 Len=0"
"5139","45.085240339","90.197.35.41","10.74.18.53","TCP","54","7596  >  80 [SYN] Seq=0 Win=512 Len=0"
"5140","45.095402709","202.3.197.197","10.74.18.53","TCP","54","7597  >  80 [SYN] Seq=0 Win=512 Len=0"
"5141","45.105576254","50.224.16.125","10.74.18.53","TCP","54","7598  >  80 [SYN] Seq=0 Win=512 Len=0"
"5142","45.115683934","179.192.182.74","10.74.18.53","TCP","54","7599  >  80 [SYN] Seq=0 Win=512 Len=0"
"5143","45.125841716","221.73.87.180","10.74.18.53","TCP","54","7600  >  80 [SYN] Seq=0 Win=512 Len=0"
"5144","45.135937407","97.16.159.159","10.74.18.53","TCP","54","7601  >  80 [SYN] Seq=0 Win=512 Len=0"
"5145","45.146092921","113.89.224.200","10.74.18.53","TCP","54","7602  >  80 [SYN] Seq=0 Win=512 Len=0"
"5146","45.156192637","182.57.41.3","10.74.18.53","TCP","54","7603  >  80 [SYN] Seq=0 Win=512 Len=0"
"5147","45.166361716","220.93.155.33","10.74.18.53","TCP","54","7604  >  80 [SYN] Seq=0 Win=512 Len=0"
"5148","45.176528679","150.87.23.45","10.74.18.53","TCP","54","7605  >  80 [SYN] Seq=0 Win=512 Len=0"
"5149","45.186687365","214.126.182.122","10.74.18.53","TCP","54","7606  >  80 [SYN] Seq=0 Win=512 Len=0"
"5150","45.196811325","182.125.27.70","10.74.18.53","TCP","54","7607  >  80 [SYN] Seq=0 Win=512 Len=0"
"5151","45.216789443","70.84.159.119","10.74.18.53","TCP","54","7608  >  80 [SYN] Seq=0 Win=512 Len=0"
"5152","45.216896899","133.70.54.196","10.74.18.53","TCP","54","7609  >  80 [SYN] Seq=0 Win=512 Len=0"
"5153","45.227129556","61.161.112.230","10.74.18.53","TCP","54","7610  >  80 [SYN] Seq=0 Win=512 Len=0"
"5154","45.237404928","150.169.30.134","10.74.18.53","TCP","54","7611  >  80 [SYN] Seq=0 Win=512 Len=0"
"5155","45.247697637","133.205.218.78","10.74.18.53","TCP","54","7612  >  80 [SYN] Seq=0 Win=512 Len=0"
"5156","45.257949123","212.215.117.133","10.74.18.53","TCP","54","7613  >  80 [SYN] Seq=0 Win=512 Len=0"
"5157","45.268166441","165.125.133.90","10.74.18.53","TCP","54","7614  >  80 [SYN] Seq=0 Win=512 Len=0"
"5158","45.278444167","211.119.147.51","10.74.18.53","TCP","54","7615  >  80 [SYN] Seq=0 Win=512 Len=0"
"5159","45.288654980","225.210.160.228","10.74.18.53","TCP","54","7616  >  80 [SYN] Seq=0 Win=512 Len=0"
"5160","45.298811871","150.47.160.76","10.74.18.53","TCP","54","7617  >  80 [SYN] Seq=0 Win=512 Len=0"
"5161","45.308963887","100.153.98.182","10.74.18.53","TCP","54","7618  >  80 [SYN] Seq=0 Win=512 Len=0"
"5162","45.319154634","213.26.63.63","10.74.18.53","TCP","54","7619  >  80 [SYN] Seq=0 Win=512 Len=0"
"5163","45.329330464","240.44.47.94","10.74.18.53","TCP","54","7620  >  80 [SYN] Seq=0 Win=512 Len=0"
"5164","45.339578248","240.90.97.41","10.74.18.53","TCP","54","7621  >  80 [SYN] Seq=0 Win=512 Len=0"
"5165","45.348900623","ProxmoxServe_69:bd:fe","Broadcast","ARP","60","Who has 10.74.16.2? Tell 10.74.16.50"
"5166","45.349712742","144.130.41.119","10.74.18.53","TCP","54","7622  >  80 [SYN] Seq=0 Win=512 Len=0"
"5167","45.359812055","100.96.253.196","10.74.18.53","TCP","54","7623  >  80 [SYN] Seq=0 Win=512 Len=0"
"5168","45.369974886","142.187.76.39","10.74.18.53","TCP","54","7624  >  80 [SYN] Seq=0 Win=512 Len=0"
"5169","45.380106921","3.162.197.91","10.74.18.53","TCP","54","7625  >  80 [SYN] Seq=0 Win=512 Len=0"
"5170","45.390281569","41.140.233.122","10.74.18.53","TCP","54","7626  >  80 [SYN] Seq=0 Win=512 Len=0"
"5171","45.400463466","22.51.175.155","10.74.18.53","TCP","54","7627  >  80 [SYN] Seq=0 Win=512 Len=0"
"5172","45.410662727","33.243.100.27","10.74.18.53","TCP","54","7628  >  80 [SYN] Seq=0 Win=512 Len=0"
"5173","45.419145482","ProxmoxServe_2a:da:19","Broadcast","ARP","60","Who has 10.74.16.25? Tell 10.74.16.1"
"5174","45.420822754","242.54.183.127","10.74.18.53","TCP","54","7629  >  80 [SYN] Seq=0 Win=512 Len=0"
"5175","45.430998922","194.41.38.61","10.74.18.53","TCP","54","7630  >  80 [SYN] Seq=0 Win=512 Len=0"
"5176","45.441168044","124.141.96.215","10.74.18.53","TCP","54","7631  >  80 [SYN] Seq=0 Win=512 Len=0"
"5177","45.451332781","63.250.225.155","10.74.18.53","TCP","54","7632  >  80 [SYN] Seq=0 Win=512 Len=0"
"5178","45.461524265","7.210.51.133","10.74.18.53","TCP","54","7633  >  80 [SYN] Seq=0 Win=512 Len=0"
"5179","45.461562364","10.74.17.12","239.255.255.250","SSDP","212","M-SEARCH * HTTP/1.1 "
"5180","45.471668145","139.19.47.130","10.74.18.53","TCP","54","7634  >  80 [SYN] Seq=0 Win=512 Len=0"
"5181","45.481851630","50.35.74.28","10.74.18.53","TCP","54","7635  >  80 [SYN] Seq=0 Win=512 Len=0"
"5182","45.491965680","73.20.41.124","10.74.18.53","TCP","54","7636  >  80 [SYN] Seq=0 Win=512 Len=0"
"5183","45.502125058","90.98.156.166","10.74.18.53","TCP","54","7637  >  80 [SYN] Seq=0 Win=512 Len=0"
"5184","45.512276469","210.89.130.100","10.74.18.53","TCP","54","7638  >  80 [SYN] Seq=0 Win=512 Len=0"
"5185","45.522444994","203.192.89.161","10.74.18.53","TCP","54","7639  >  80 [SYN] Seq=0 Win=512 Len=0"
"5186","45.532617146","122.60.19.102","10.74.18.53","TCP","54","7640  >  80 [SYN] Seq=0 Win=512 Len=0"
"5187","45.542777691","22.55.87.39","10.74.18.53","TCP","54","7641  >  80 [SYN] Seq=0 Win=512 Len=0"
"5188","45.552939972","20.220.5.129","10.74.18.53","TCP","54","7642  >  80 [SYN] Seq=0 Win=512 Len=0"
"5189","45.563100576","214.224.41.64","10.74.18.53","TCP","54","7643  >  80 [SYN] Seq=0 Win=512 Len=0"
